Date,AAPL,MSFT,GOOGL,AMZN,TSLA,JNJ,JPM,NVDA,META,XOM
2020-06-11,81.62948608398438,178.4626007080078,69.6771240234375,127.89800262451172,64.85600280761719,122.22748565673828,84.18297576904297,8.767353057861328,223.20545959472656,36.796592712402344
2020-06-12,82.33424377441406,179.87103271484375,70.22483825683594,127.2509994506836,62.35200119018555,123.33809661865234,86.48652648925781,8.903153419494629,227.3328399658203,37.58543395996094
2020-06-15,83.35248565673828,181.02069091796875,70.6135025024414,128.63400268554688,66.05999755859375,122.55722045898438,87.68159484863281,9.143610954284668,231.23143005371094,37.5615234375
2020-06-16,85.56151580810547,185.45663452148438,71.892333984375,130.7635040283203,65.47533416748047,125.3424072265625,88.38302612304688,9.038707733154297,234.3642578125,38.4061393737793
2020-06-17,85.44243621826172,186.0985107421875,72.19403076171875,132.0489959716797,66.11933135986328,124.96063232421875,86.14878845214844,9.205657958984375,234.2449188232422,37.1551513671875
2020-06-18,85.47645568847656,188.09141540527344,71.27852630615234,132.69900512695312,66.9306640625,124.43138885498047,85.68115997314453,9.187715530395508,234.65267944335938,37.38623046875
2020-06-19,84.98800659179688,186.97039794921875,70.8073501586914,133.75050354003906,66.72666931152344,124.7957763671875,84.70258331298828,9.230823516845703,237.4871063232422,36.63723373413086
2020-06-22,87.21159362792969,192.16323852539062,72.1005859375,135.6909942626953,66.28800201416016,124.41400909423828,83.78462219238281,9.495451927185059,237.91477966308594,36.987823486328125
2020-06-23,89.07310485839844,193.4470672607422,72.76261138916016,138.2205047607422,66.78533172607422,123.95414733886719,84.80648803710938,9.418951988220215,240.91831970214844,37.210933685302734
2020-06-24,87.50082397460938,189.54766845703125,71.20794677734375,136.72000122070312,64.0566635131836,121.31646728515625,81.9747085571289,9.205159187316895,232.74313354492188,35.45795822143555
2020-06-25,88.66241455078125,191.94287109375,71.62543487548828,137.72900390625,65.73200225830078,121.18630981445312,84.83248901367188,9.458822250366211,234.3940887451172,35.99181365966797
2020-06-26,85.93821716308594,188.1009521484375,67.7208480834961,134.64349365234375,63.982666015625,119.57245635986328,80.18212127685547,9.124923706054688,214.9010467529297,34.75675582885742
2020-06-29,87.91877746582031,190.1225128173828,69.44203186035156,134.0189971923828,67.29000091552734,120.6396713256836,80.53717041015625,9.169775009155273,219.43617248535156,35.314537048339844
2020-06-30,88.65270233154297,194.98001098632812,70.47981262207031,137.9409942626953,71.98733520507812,122.019287109375,81.4551010131836,9.466546058654785,225.83106994628906,35.63324737548828
2020-07-01,88.48502349853516,196.12008666992188,71.67018127441406,143.93499755859375,74.64199829101562,121.80236053466797,80.7623291015625,9.498688697814941,236.25390625,34.82847595214844
2020-07-02,88.48502349853516,197.61471557617188,73.05833435058594,144.51499938964844,80.57733154296875,122.31427001953125,81.02465057373047,9.580671310424805,232.1464385986328,35.12329864501953
2020-07-06,90.85202026367188,201.86862182617188,74.53548431396484,152.8520050048828,91.43866729736328,124.05827331542969,83.0708236694336,9.806925773620605,238.96900939941406,35.37031173706055
2020-07-07,90.57009887695312,199.5213623046875,74.05188751220703,150.00599670410156,92.65733337402344,123.94547271728516,80.72734069824219,9.839319229125977,239.54583740234375,34.45398712158203
2020-07-08,92.67951202392578,203.9093780517578,74.73180389404297,154.0554962158203,91.05867004394531,124.30990600585938,81.58429718017578,10.1824369430542,242.25099182128906,34.374298095703125
2020-07-09,93.07804107666016,205.3369140625,75.48031616210938,159.13150024414062,92.9520034790039,123.63312530517578,79.81793975830078,10.47447395324707,243.16598510742188,32.95597457885742
2020-07-10,93.24087524414062,204.7141571044922,76.49176025390625,160.0,102.97666931152344,123.52897644042969,84.18135070800781,10.444822311401367,243.73287963867188,33.98386001586914
2020-07-13,92.81073760986328,198.39077758789062,75.1607437133789,155.1999969482422,99.80400085449219,125.99317169189453,85.38805389404297,10.0192232131958,237.6959991455078,33.991825103759766
2020-07-14,94.34661865234375,199.61712646484375,75.58966064453125,154.1999969482422,101.12000274658203,128.34449768066406,85.87774658203125,10.34290885925293,238.4219970703125,35.11532974243164
